Country Code,Country Name,Year,Metals_GDP_Norm,Oil_GDP_Norm,Natural Gas_GDP_Norm,Coal_GDP_Norm,Economic Complexity Index,Human capital index,Cluster,Cluster_Name,PC1,PC2
NLD,Netherlands,1999,0.05589375526415593,0.0,0.6509786731570395,0.0,1.284,3.127889872,2,Advanced Economies,1.6339571042698129,-0.016253852705306843
NZL,New Zealand,1999,0.46139185111082137,0.0,0.0,0.07353662234146081,0.61,3.269852877,2,Advanced Economies,1.119325320884931,-0.5335234936501221
NIC,Nicaragua,1999,0.19967437981456876,0.0,0.0,0.0,-0.62,1.886088967,1,Low-Income Diversified,-0.8956630473086529,0.00883387019209647
NER,Niger,1999,0.0017004215382829947,0.0,0.0,0.03846988657292178,-0.74,1.111702561,1,Low-Income Diversified,-1.6480236643643973,0.1792136449212746
NGA,Nigeria,1999,0.0069155844330598855,3.5961842074168726,0.09886809157978059,0.0001498630270078014,-1.807,1.433811665,1,Low-Income Diversified,-2.138066182688277,1.2086216538537287
MKD,North Macedonia,1999,0.34160451002290176,0.0,0.0,0.9116487744079173,-0.007,2.85278202191526,2,Advanced Economies,0.20929395881367688,-0.9794942233317929
NOR,Norway,1999,0.586426814099871,8.068627431348338,1.484795491866884,0.004098664712615947,1.182,3.328668833,0,Petrostates,1.509897566400037,2.300602152891821
OMN,Oman,1999,0.006882646598406317,7.451341905963384,0.5081830277565883,0.0,-0.421,2.1695014624357127,0,Petrostates,-0.5924526277818596,2.0503712864093235
PAK,Pakistan,1999,4.025451210618687e-05,0.0,0.22318735609003285,0.014327967490961852,-1.003,1.529511809,1,Low-Income Diversified,-1.4022088105061368,0.3147154254520125
PAN,Panama,1999,0.030836112165038367,0.0,0.0,0.0,0.228,2.573693514,2,Advanced Economies,0.3421186553296223,-0.2058301603830294
PNG,Papua New Guinea,1999,5.619069576385413,0.0,0.0,0.0,-1.898,1.6037394182312354,4,Mining-Dependent,-3.331832910403605,-0.8720942308417461
PER,Peru,1999,2.154902703815339,0.39482491075271753,0.01755179618747212,2.1704583712773867e-05,-0.362,2.571867943,1,Low-Income Diversified,-0.5798213992659087,-0.45404260575456673
PHL,Philippines,1999,0.45045934234671064,0.0,0.0,0.0089083062258918,-0.306,2.42368412,1,Low-Income Diversified,-0.2545274326791185,-0.19372951055663537
POL,Poland,1999,0.21126376847814735,0.0,0.0455021363217318,0.7161773564863071,0.885,2.994362354,2,Advanced Economies,1.0028933508441236,-0.9289545591026667
PRT,Portugal,1999,0.055872813196040795,0.0,0.0,0.0,0.4639999999999999,2.209235668,1,Low-Income Diversified,0.15593482551472354,-0.17914248048409329
QAT,Qatar,1999,0.0,8.862315179963314,3.1433592210276258,0.0,-0.696,2.16191721,5,Wealthy Hydrocarbon Exporters,-0.4668509134449295,4.244640928846925
ROU,Romania,1999,0.12725375795896796,0.3136198674320056,0.3681590981638959,0.2128662769560088,0.1909999999999999,2.921262026,2,Advanced Economies,0.6182700187806011,-0.11789570613140625
RUS,Russian Federation,1999,0.3990156650820074,1.97169131452053,2.106445507252977,0.3246215172036579,1.037,3.110383511,2,Advanced Economies,1.4536486093296581,1.1705865498402985
RWA,Rwanda,1999,0.0012761812588655734,0.0,0.0,0.0,-0.832,1.345131636,1,Low-Income Diversified,-1.4867288307819528,0.17947458215570786
SAU,Saudi Arabia,1999,0.006511355919874891,7.424571642552072,0.4590403607251063,0.0,0.031,2.204744101,0,Petrostates,-0.2662380729656296,1.9375921602499468
SEN,Senegal,1999,0.01946797474073978,0.0,0.0,0.0,-0.468,1.299119115,1,Low-Income Diversified,-1.2925301263049025,0.13078414721490256
SRB,Serbia,1999,0.0,0.0,0.0,0.0,0.567,2.791601658,2,Advanced Economies,0.7753672227221615,-0.28883446858399486
SVK,Slovak Republic,1999,0.25372216458213964,0.0,0.0,0.10812003292646497,1.106,3.246726513,2,Advanced Economies,1.4714621024595689,-0.5853495950576638
SVN,Slovenia,1999,0.21597246976615414,0.0,0.0,0.22330337053489854,1.459,3.249172926,2,Advanced Economies,1.6967881852058746,-0.7172642807247667
ZAF,South Africa,1999,1.2655918557490575,0.0,0.0,1.103849352968653,0.654,2.067492962,1,Low-Income Diversified,-0.33763223982740304,-1.2701773320825926
ESP,Spain,1999,0.06695938799195557,0.0,0.0,0.044660827127563835,1.086,2.618613243,2,Advanced Economies,0.935324972273608,-0.38111070248223095
LKA,Sri Lanka,1999,0.0025659683225443242,0.0,0.0,0.0,-0.891,2.825536489,1,Low-Income Diversified,-0.15977631235479767,-0.08198149040247085
SDN,Sudan,1999,0.048219034037357375,0.38998512375714217,0.0,0.0,-1.341,1.369268775,1,Low-Income Diversified,-1.8238911603187273,0.3305254776949106
SWE,Sweden,1999,0.1892860776997484,0.0,0.0,0.0,2.184,3.177160025,2,Advanced Economies,2.1559662215987667,-0.6350731800030125
CHE,Switzerland,1999,0.011859932565471508,0.0,0.0,0.0,2.236,3.521867752,2,Advanced Economies,2.5520735415358935,-0.6688652104304383
TJK,Tajikistan,1999,4.481147099047907,0.0,0.0,0.0052655783657706645,-0.766,3.139873981,4,Mining-Dependent,-0.8860315032558456,-1.086818970042161
TZA,Tanzania,1999,0.09507136574776141,0.0,0.0,0.004110260481586496,-1.076,1.478939295,1,Low-Income Diversified,-1.548580547283138,0.16832510307475787
THA,Thailand,1999,0.005131708787520592,0.13073675668102983,0.254341505342495,0.07674319397121841,0.2859999999999999,2.221079826,1,Low-Income Diversified,0.07841870266304181,0.0032784555577774393
TTO,Trinidad and Tobago,1999,0.0,4.005347734502319,3.890994077794481,0.0,0.3199999999999999,2.747819901,5,Wealthy Hydrocarbon Exporters,0.9806579372048188,3.3781292626165715
TUN,Tunisia,1999,0.08630138120965233,0.779625128340382,0.0,0.0,-0.265,1.84327364,1,Low-Income Diversified,-0.6936974038987153,0.16915838943358716
TUR,Turkiye,1999,0.05565156514101358,0.0,0.0,0.17886923895723283,0.048,1.967192411,1,Low-Income Diversified,-0.3740854356542936,-0.21001656062634624
UGA,Uganda,1999,0.1537294184360273,0.0,0.0,0.0,-1.186,1.656621099,1,Low-Income Diversified,-1.47112549021124,0.14305840965833921
UKR,Ukraine,1999,0.049439421287979846,0.0,0.35424425820900207,0.46222023400467716,0.677,3.044844627,2,Advanced Economies,1.0367817580909624,-0.46756768937407756
ARE,United Arab Emirates,1999,0.20587208947778396,4.998013478227262,0.9330315713139988,0.0,-0.347,2.568484306,0,Petrostates,-0.09963036559326995,1.6497925484940694
GBR,United Kingdom,1999,0.01753411612943041,0.8478760466491203,0.358061663597537,0.04207261448765848,1.907,3.477021933,2,Advanced Economies,2.3084915772669077,-0.20093752315699798
USA,United States,1999,0.09538518788613559,0.3594949356281416,0.28481755499033695,0.18323451171813446,1.842,3.567192554,2,Advanced Economies,2.308694579320042,-0.49537112635638325
URY,Uruguay,1999,0.043588035178675696,0.0,0.0,0.0,0.273,2.513174534,1,Low-Income Diversified,0.31294474177639386,-0.20402546184103923
UZB,Uzbekistan,1999,1.270499516712984,1.7061760653254572,5.386297496391359,0.1043019706181686,-0.401,2.2548793413224444,5,Wealthy Hydrocarbon Exporters,-0.018538911619856234,3.732438407913093
VEN,"Venezuela, RB",1999,0.2468039913927654,5.071207612851894,0.5985797596668162,0.04262308868043232,0.104,2.117831469,0,Petrostates,-0.28094253982080925,1.4105887910659058
VNM,Viet Nam,1999,0.01504373282794234,0.7450957944448121,0.03637998812417818,0.09179998025952742,-0.907,1.939707637,1,Low-Income Diversified,-1.0226566312532088,0.2077111169025049
YEM,"Yemen, Rep.",1999,0.0,3.6945331283375094,0.0,0.0,-1.733,1.156823516,1,Low-Income Diversified,-2.358888145030804,1.2042441504069383
ZMB,Zambia,1999,2.923026821402266,0.0,0.0,0.015721636145887865,-0.428,2.073127031,4,Mining-Dependent,-1.2664174257648346,-0.6279505972541858
ZWE,Zimbabwe,1999,0.6981105480689757,0.0,0.0,0.34416244219675773,-0.367,2.054339409,1,Low-Income Diversified,-0.7548553761996402,-0.4234894884301781
ALB,Albania,2000,0.0,0.0,0.0,0.0026515250129782496,-0.204,2.801147461,1,Low-Income Diversified,0.2729767491546318,-0.17965365590595134
DZA,Algeria,2000,0.002315544254728618,4.810131397736789,4.029368927428158,0.0,-1.051,1.885079503,5,Wealthy Hydrocarbon Exporters,-0.7280826969823037,4.01841919063815
AGO,Angola,2000,0.0,9.287311403522459,0.0,0.0,-1.938,1.296940804,0,Petrostates,-2.5194927208560607,2.5078819947515503
ARG,Argentina,2000,0.13823488309651866,1.158028543097342,0.7013162041030369,0.0008474733964623682,0.395,2.657196045,2,Advanced Economies,0.5650891737079353,0.48593523542040085
ARM,Armenia,2000,0.2409245598476643,0.0,0.0,0.0,0.828,3.098649025,2,Advanced Economies,1.172574645684197,-0.4328037021372526
AUS,Australia,2000,1.6502558762916766,1.0198774727413045,0.5576783829996927,1.0030115657835916,0.252,3.538635492,2,Advanced Economies,0.7234574927197831,-0.8594520106203327
AUT,Austria,2000,0.038098019606301416,0.0,0.0,0.00801744706196401,1.867,3.11702919,2,Advanced Economies,1.9261561291526037,-0.5525396524898957
AZE,Azerbaijan,2000,9.198282715879006e-06,7.912271659705901,2.0477406159316125,0.0,-0.175,2.169793359928376,0,Petrostates,-0.23460872695927187,3.1880806177149785
BHR,Bahrain,2000,2.402908127901254,0.0,3.7422043751512444,0.0,-0.326,2.341900587,5,Wealthy Hydrocarbon Exporters,-0.3206723141619688,2.016965329799739
BGD,Bangladesh,2000,0.0,0.0,0.3720843493300526,0.0,-0.952,1.639889359,1,Low-Income Diversified,-1.244161633738803,0.40105692340197896
BOL,Bolivia,2000,1.0376153255591734,0.0,0.8984743664317479,0.0,-0.572,2.490610838,1,Low-Income Diversified,-0.39139714528971215,0.3402122221345571
BIH,Bosnia and Herzegovina,2000,0.4924125821810066,0.0,0.0,0.6888866305495323,0.25,2.790308710714468,2,Advanced Economies,0.3236352287906975,-0.8675691242470372
BWA,Botswana,2000,0.18118215031353746,0.0,0.0,0.11908155041857427,-0.756,2.460947275,1,Low-Income Diversified,-0.47135691856203743,-0.16272662585829906
BRA,Brazil,2000,0.16069884585533598,0.5816725749358854,0.049625467421221696,0.00770354875913274,0.77,2.045165777,1,Low-Income Diversified,0.17076381749357494,-0.05211710654699262
BRN,Brunei Darussalam,2000,0.0,7.919715160096239,6.383589779895253,0.0,-0.478418972,2.611323833,5,Wealthy Hydrocarbon Exporters,0.5508258798044675,6.15399901842078
BGR,Bulgaria,2000,0.2532940215098166,0.0,0.0,0.7329364283247397,0.4119999999999999,2.90184617,2,Advanced Economies,0.5848727785601373,-0.8957149528565351
BFA,Burkina Faso,2000,0.03531031843767607,0.0,0.0,0.0,-0.228,1.069451332,1,Low-Income Diversified,-1.3494038356693137,0.13421731522452074
CMR,Cameroon,2000,0.3244367325588764,0.0,0.0,0.0,-1.482,1.738680601,1,Low-Income Diversified,-1.6333315123101984,0.13619324103741257
CAN,Canada,2000,0.6826151457502239,2.0074470847761225,1.848859194830666,0.1295088654609395,1.037,3.50410676,2,Advanced Economies,1.7460319274017144,1.0186217890887264
TCD,Chad,2000,0.0,0.0,0.0,0.0,-0.669,1.1861150071294375,1,Low-Income Diversified,-1.5252042619490538,0.1848457381543732
CHL,Chile,2000,3.9716331693761515,0.0,0.0,0.005209948196675247,0.047,2.78665185,4,Mining-Dependent,-0.5485230264687702,-1.0362232010720616
CHN,China,2000,0.3740598679031962,0.7129582149876446,0.08475114495990002,0.7647546893361049,0.589,2.313537359,2,Advanced Economies,0.1156635250189657,-0.6392906638263118
COL,Colombia,2000,0.08841474311115344,1.7962327272342644,0.2117907383134843,0.2523523773830584,0.248,2.162983656,1,Low-Income Diversified,-0.1029163851015182,0.22616936168869917
COD,"Congo, Dem. Rep.",2000,1.1272633197735427,0.0,0.0,0.0031336002872571424,-0.978,1.553157091,1,Low-Income Diversified,-1.6681121877908691,-0.07205581215333341
COG,"Congo, Rep.",2000,0.0,15.440287829824243,0.0,0.0,-2.079,1.977056026,0,Petrostates,-2.1547435120397957,3.8338488210314328
CRI,Costa Rica,2000,0.000865766295268473,0.0,0.0,0.0,-0.013,2.424169064,1,Low-Income Diversified,0.051815680686871604,-0.13708314188091
CIV,Cote d'Ivoire,2000,0.03937121472633016,0.0,0.0,0.0,-0.595,1.427200794,1,Low-Income Diversified,-1.2633264476623443,0.12193001538733388
CYP,Cyprus,2000,0.030477535105734532,0.0,0.0,0.0,0.223,2.55026269,2,Advanced Economies,0.31726871258740363,-0.20075296659727698
CZE,Czechia,2000,0.0,0.0,0.0,0.6216080181531427,1.422,3.573689222,2,Advanced Economies,1.9554923580783916,-1.0291587454367566
DNK,Denmark,2000,0.0,1.312050879168181,0.433853664973982,0.0,1.178,3.301177502,2,Advanced Economies,1.6722243857791468,0.13377084727187913
ECU,Ecuador,2000,0.025249830114093895,3.9404453252808676,0.0,0.0,-0.93,2.453588724,1,Low-Income Diversified,-0.6430583508349821,0.9021669573228881
EGY,"Egypt, Arab Rep.",2000,0.04650770443378011,1.173051839783867,0.4299835312716568,0.00014826915525082007,-0.241,1.9651407,1,Low-Income Diversified,-0.5089991955047267,0.5404577515503606
GNQ,Equatorial Guinea,2000,0.0,12.307672123506123,0.0,0.0,-2.267,1.7386000102966572,0,Petrostates,-2.4130375036021237,3.1771738792979383
SWZ,Eswatini,2000,0.0,0.0,0.0,0.14812697521074375,0.4649999999999999,1.676330209,1,Low-Income Diversified,-0.3473094572656642,-0.18321701410130914
ETH,Ethiopia,2000,0.049763450977732514,0.0,0.0,0.0,-1.206,1.189564943,1,Low-Income Diversified,-1.889952666004566,0.2525962318761744
FIN,Finland,2000,0.026796806890471148,0.0,0.0,0.0,1.958,3.131667376,2,Advanced Economies,2.004113977490461,-0.5601080400246289
FRA,France,2000,0.02822032560102293,0.0,0.0,0.0032921788869434577,1.628,2.891695738,2,Advanced Economies,1.563103901395885,-0.4708268563716646
GAB,Gabon,2000,1.812554827425685,12.154883967807455,0.0,0.0,-0.913,2.122700691,0,Petrostates,-1.601862347237497,2.4988826724839868
GEO,Georgia,2000,0.1849877393398438,0.0,0.0,0.000904898738932717,0.532,2.8025904518418443,2,Advanced Economies,0.7168029203008992,-0.32461509936711586
DEU,Germany,2000,0.02785032753894077,0.0,0.06604775851267025,0.13468462277036924,2.324,3.566318989,2,Advanced Economies,2.632874312991739,-0.7498432287905944
GHA,Ghana,2000,1.7724908598870839,0.0,0.0,0.0,-1.2,2.118727446,1,Low-Income Diversified,-1.4508570193513404,-0.27353868009581
GRC,Greece,2000,0.1356891866578187,0.0,0.0,0.48522328683573673,0.2029999999999999,2.729210854,2,Advanced Economies,0.35900358223522283,-0.621032211683142
GTM,Guatemala,2000,0.05113265999862993,0.0,0.0,0.0,-0.575,1.651326537,1,Low-Income Diversified,-1.0461030766628048,0.07571942817555163
GIN,Guinea,2000,3.80963243031507,0.0,0.0,0.0,-1.53,1.545474056,4,Mining-Dependent,-2.6981110597697917,-0.5415671705551598
HND,Honduras,2000,0.25864092716602755,0.0,0.0,0.0,-0.728,1.882193446,1,Low-Income Diversified,-0.985261901538305,0.013181874071304701
HUN,Hungary,2000,0.037245186938257555,0.0,0.0,0.17047329123795874,1.0980000000000003,2.962127209,2,Advanced Economies,1.2457321009456925,-0.5349817309507277
IND,India,2000,0.06490524779075856,0.25296484325969737,0.1248775079336277,0.29459462248363705,0.4189999999999999,1.782071352,1,Low-Income Diversified,-0.3118651838226591,-0.1753315178841595
IDN,Indonesia,2000,0.45144921310639197,1.1121411852762868,0.7627042968809208,0.14856078352868926,-0.044,2.185666561,1,Low-Income Diversified,-0.25395433175239696,0.49100852592938554
IRN,"Iran, Islamic Rep.",2000,0.08521285198288321,4.83168909971587,0.9983664632087451,0.006308318281134592,-0.446,1.705123544,0,Petrostates,-0.9202562306168744,1.8483629574412983
IRQ,Iraq,2000,0.0,19.68020784805857,0.31829583922697957,0.0,-1.733,1.89887917,0,Petrostates,-2.0720254673924985,5.002555275382829
IRL,Ireland,2000,0.19565931138823917,0.0,0.0,0.0,1.703,2.856348038,2,Advanced Economies,1.539674374926282,-0.5074586891822691
ISR,Israel,2000,0.0,0.0,0.000632046321679102,0.0,1.257,3.314613342,2,Advanced Economies,1.7152521532158629,-0.48479739365786895
ITA,Italy,2000,0.012349417781236887,0.03652093045846052,0.08672727781121692,0.00011654515453984615,1.468,2.771633625,2,Advanced Economies,1.3613229179641653,-0.351318592892389
JAM,Jamaica,2000,0.9317161614399179,0.0,0.0,0.0,-0.584,2.569425106,1,Low-Income Diversified,-0.420639916161445,-0.27222304535520886
JPN,Japan,2000,0.0039700664511603725,0.0,0.0,0.001630133877480097,2.718,3.346038818,2,Advanced Economies,2.710737175293747,-0.7070297947999866
KAZ,Kazakhstan,2000,0.9481559086770678,4.39363452266284,0.6858867474562761,1.121632456796999,0.043,3.030302286,2,Advanced Economies,0.1915323872177635,0.19109545823414598
KEN,Kenya,2000,0.009902439120818774,0.0,0.0,0.0,-0.461,1.935851216,1,Low-Income Diversified,-0.6978698584854658,0.015678387873996842
KOR,"Korea, Rep.",2000,0.0015526395362980884,0.0,0.0,0.00919172388996941,1.107,3.192169428,2,Advanced Economies,1.5008121990431806,-0.44825307004982956
KWT,Kuwait,2000,0.0,21.470347296458385,1.2320711909012234,0.0,-0.321,2.106433392,0,Petrostates,-0.8723832649773036,5.806019403565993
KGZ,Kyrgyz Republic,2000,1.2287326514476757,0.0,0.0,0.06658821554159709,0.3209999999999999,2.879842281,2,Advanced Economies,0.3809533270679171,-0.5733468249740844
LAO,Lao PDR,2000,0.0,0.0,0.0,0.04728984620107163,-1.443,1.6872420310000005,1,Low-Income Diversified,-1.5836351908852766,0.17093285444923595
LBR,Liberia,2000,0.004537989232881046,0.0,0.0,0.0,-0.457,1.589902639,1,Low-Income Diversified,-1.013200879347674,0.07925642029591415
LBY,Libya,2000,0.0,9.612268633100667,0.5142354474104208,0.0,-0.712,2.211965422,0,Petrostates,-0.8030848153991905,2.5928295253373532
MDG,Madagascar,2000,0.07311255183138961,0.0,0.0,0.0022296312742499645,-1.018,1.538901091,1,Low-Income Diversified,-1.4491049676300034,0.15486615310001273
MWI,Malawi,2000,0.0,0.0,0.0,0.007023714536164259,-1.259,1.576855183,1,Low-Income Diversified,-1.55662704567592,0.19471003324041172
MYS,Malaysia,2000,0.010206707460433194,1.8952831202472507,1.8377034569122799,0.002531407445536655,0.729,2.58731246,2,Advanced Economies,0.8844113897229798,1.4325055695525502
MLI,Mali,2000,1.3367203174871087,0.0,0.0,0.0,-0.645,1.144509792,1,Low-Income Diversified,-1.8755043155517814,-0.08723967437288442
MEX,Mexico,2000,0.10483035626486371,1.730161477425669,0.23599092641001335,0.014333257738232373,0.847,2.417732,2,Advanced Economies,0.5714239749469866,0.2709384515948874
MNG,Mongolia,2000,3.027832589188608,0.0,0.0,1.129222339755723,-0.645,2.593821287,4,Mining-Dependent,-1.148919560672397,-1.5591822618156
MAR,Morocco,2000,0.20530290532298584,0.0,0.0,0.0005329522211878303,-0.653,1.547767282,1,Low-Income Diversified,-1.2312534122083187,0.07376535015607874
MOZ,Mozambique,2000,0.7412918011962984,0.0,0.0,0.0034136212665857595,-0.842,1.129434109,1,Low-Income Diversified,-1.874497868527774,0.06477947776310827
MMR,Myanmar,2000,0.42730079888874883,0.0,0.874082594699886,0.002469561145984065,-1.425,1.515689373,1,Low-Income Diversified,-1.7102914715799196,0.7501875508114886
NAM,Namibia,2000,0.6142273733270113,0.0,0.0,0.0,-0.482,2.001039267,1,Low-Income Diversified,-0.7998114027862662,-0.11797485525718113
NPL,Nepal,2000,0.0,0.0,0.0,0.0008525168638432043,-0.447,1.374011874,1,Low-Income Diversified,-1.204870189705551,0.11743125557355873
NLD,Netherlands,2000,0.061420859157292715,0.0,1.0788261173416813,0.0,1.231,3.14256835,2,Advanced Economies,1.6681857317959508,0.2837442325522029
NZL,New Zealand,2000,0.48348917155305643,0.0,0.0,0.06704290120038474,0.501,3.270405531,2,Advanced Economies,1.0433400266633097,-0.5172865663903602
NIC,Nicaragua,2000,0.15431305455909575,0.0,0.0,0.0,-0.784,1.906016707,1,Low-Income Diversified,-0.9747866328640556,0.038595639952034536
NER,Niger,2000,0.001986763793139132,0.0,0.0,0.03527675546796635,-0.733,1.117957711,1,Low-Income Diversified,-1.6371283037483846,0.17941635743044218
NGA,Nigeria,2000,0.00012656137237601015,5.88360035343945,0.4281642726727836,6.829261759829854e-05,-2.099,1.459426403,0,Petrostates,-2.3252323723956967,2.0073930870702905
MKD,North Macedonia,2000,0.23443328456816304,0.0,0.0,0.8541840295340103,0.0229999999999999,2.929301169844184,2,Advanced Economies,0.3360650843110863,-0.9320117064188316
NOR,Norway,2000,0.633159459416807,12.163977679707376,2.639228822773015,0.005976266907828288,1.019,3.34155941,5,Wealthy Hydrocarbon Exporters,1.4433626535311137,4.061175289838334
OMN,Oman,2000,0.005818513316285456,11.209505873121874,1.711229563939345,0.0,-0.806,2.1902963371221795,0,Petrostates,-0.770920627608835,3.808637122719106
PAK,Pakistan,2000,3.672559619810304e-05,0.0,0.4013808652205438,0.01290591076465428,-0.855,1.5501346589999998,1,Low-Income Diversified,-1.26108529543539,0.41366136495340033
PAN,Panama,2000,0.0,0.0,0.0,0.0,0.1839999999999999,2.589910269,2,Advanced Economies,0.3355005941116034,-0.19597040069948643
PNG,Papua New Guinea,2000,6.48711158385846,0.0,0.0,0.0,-1.412,1.5704423327114323,4,Mining-Dependent,-3.253486363047175,-1.1165435661489616
PER,Peru,2000,2.18283805997675,0.5407157693191048,0.025428892769720254,0.000227192879580575,-0.296,2.608041525,1,Low-Income Diversified,-0.5125683617748478,-0.4368913612054188
PHL,Philippines,2000,0.605716499501784,0.0,0.0,0.00901259735874002,-0.156,2.444704771,1,Low-Income Diversified,-0.17385176202186142,-0.2516868531868552
POL,Poland,2000,0.21076433380910176,0.0,0.08260127859819479,0.6237337197598866,0.909,3.01870203,2,Advanced Economies,1.062409428996905,-0.8408585858044684
PRT,Portugal,2000,0.04603091739047812,0.0,0.0,0.0,0.516,2.244372129,1,Low-Income Diversified,0.22522460103446232,-0.19113050879551574
QAT,Qatar,2000,0.0,14.48058211338128,6.191065352507847,0.0,-0.554,2.183404684,5,Wealthy Hydrocarbon Exporters,-0.10071429441794782,7.633874066356294
ROU,Romania,2000,0.13434059105206403,0.4548354878199023,0.6219420633030177,0.25525312747328277,0.366,2.937466145,2,Advanced Economies,0.7700486774471164,0.02824091634072998
RUS,Russian Federation,2000,0.42052576092783034,2.9041118165914077,3.346002734065011,0.2919517704863983,1.082,3.168065548,5,Wealthy Hydrocarbon Exporters,1.6769687524080958,2.2481845666513167
RWA,Rwanda,2000,0.0011611453432160957,0.0,0.0,0.0,-0.402,1.356150866,1,Low-Income Diversified,-1.1916819449357217,0.1145033324844207
SAU,Saudi Arabia,2000,0.004822720460964855,11.116807071282254,0.8144725076400307,0.0,0.472,2.231003284,0,Petrostates,-0.003730792507497686,2.9721712538620717
SEN,Senegal,2000,0.01813580175228769,0.0,0.0,0.0,-0.237,1.312416196,1,Low-Income Diversified,-1.1269075851037416,0.09479875405545272
SRB,Serbia,2000,0.0,0.0,0.0,0.0,0.567,2.813468456,2,Advanced Economies,0.7955493759035629,-0.2928201086354839
SVK,Slovak Republic,2000,0.29836477787980903,0.0,0.0,0.1008198112601921,1.229,3.252471447,2,Advanced Economies,1.5485662589547953,-0.6080870513056155
SVN,Slovenia,2000,0.22307955154265655,0.0,0.0,0.2040992354891016,1.463,3.264190674,2,Advanced Economies,1.7148953456117495,-0.7074571491437495
ZAF,South Africa,2000,1.2132225450453993,0.0,0.0,1.0296890989123932,0.4609999999999999,2.086036682,1,Low-Income Diversified,-0.42262934595022295,-1.1780925347592641
ESP,Spain,2000,0.07547946855349774,0.0,0.0,0.03980689404178069,1.085,2.635422468,2,Advanced Economies,0.9489314808263429,-0.3820983308064842
LKA,Sri Lanka,2000,0.0024990681642137126,0.0,0.0,0.0,-0.848,2.864110947,1,Low-Income Diversified,-0.09567243394047314,-0.09529725357594579
SDN,Sudan,2000,0.04458612561973855,1.5381054557599958,0.0,0.0,-1.636,1.386448741,1,Low-Income Diversified,-2.0342033147074265,0.6380536003565445
SWE,Sweden,2000,0.18654717291061468,0.0,0.0,0.0,2.103,3.181832075,2,Advanced Economies,2.1072924962992223,-0.6234940109534712
CHE,Switzerland,2000,0.0128314233213809,0.0,0.0,0.0,2.238,3.528447628,2,Advanced Economies,2.5592331371854864,-0.6705581791472869
TJK,Tajikistan,2000,5.7990098812805675,0.0,0.0,0.005865231437918684,-0.656,3.163619995,4,Mining-Dependent,-1.1145253069569112,-1.3799732606658486
TZA,Tanzania,2000,0.2693130257863597,0.0,0.0,0.003966752789625219,-1.244,1.498782635,1,Low-Income Diversified,-1.684259204698457,0.15342945961369217
THA,Thailand,2000,0.004443326664080831,0.28504901440680386,0.45275873500921526,0.0688732182262276,0.392,2.241505146,1,Low-Income Diversified,0.19127531649571755,0.16329481557722558
TTO,Trinidad and Tobago,2000,0.0,5.526590015961829,7.810169718310926,0.0,-0.201,2.771203041,5,Wealthy Hydrocarbon Exporters,1.1386527541932792,6.515453228790012
TUN,Tunisia,2000,0.07101588502726582,0.9596620376013635,0.0,0.0,-0.147,1.872124791,1,Low-Income Diversified,-0.5901143876697403,0.19159370587594954
TUR,Turkiye,2000,0.06177091537197798,0.0,0.0,0.1522848757703394,0.222,1.996500611,1,Low-Income Diversified,-0.22864870464416875,-0.22190144685483879
UGA,Uganda,2000,0.2544159555023103,0.0,0.0,0.0,-0.988,1.678107262,1,Low-Income Diversified,-1.3448228683026844,0.08933819329067626
UKR,Ukraine,2000,0.05249928721239297,0.0,0.5848307151130635,0.4163305419396423,0.782,3.071186781,2,Advanced Economies,1.1686784397671541,-0.2939414093428236
ARE,United Arab Emirates,2000,0.22463146285488902,6.6638828770905185,1.35504665418674,0.0,-0.249,2.610784054,0,Petrostates,0.010187344114865935,2.3028335842602305
GBR,United Kingdom,2000,0.02074117606359091,1.124940779418671,0.6651746085882624,0.03268676163457504,1.907,3.509591341,2,Advanced Economies,2.372781723575049,0.07646678382629862
USA,United States,2000,0.09342302811403734,0.520477110730552,0.4929604648520402,0.16545387544117635,1.804,3.578582525,2,Advanced Economies,2.320971825305797,-0.2965386007440039
URY,Uruguay,2000,0.0403112390832971,0.0,0.0,0.0,0.3129999999999999,2.544985533,2,Advanced Economies,0.3696060622086025,-0.21500588203122464
UZB,Uzbekistan,2000,1.190217814461608,2.041552782688943,9.178703222056125,0.08055841951693138,-0.447,2.0880391676275547,5,Wealthy Hydrocarbon Exporters,0.3181100767564701,6.506306361525265
VEN,"Venezuela, RB",2000,0.2651078091704158,7.516671853719008,1.0574123958256636,0.04804236835310661,0.214,2.151252508,0,Petrostates,-0.18876765067958595,2.2660333781457673
VNM,Viet Nam,2000,0.017046019683458077,1.1526841466472386,0.0744657560600818,0.10005954849623552,-0.732,1.972042799,1,Low-Income Diversified,-0.8849587331702243,0.2905234981701163
YEM,"Yemen, Rep.",2000,0.0,5.634703844210784,0.0,0.0,-1.748,1.173808813,0,Petrostates,-2.406615719809682,1.654028393810302
ZMB,Zambia,2000,2.5775190592760446,0.0,0.0,0.0191458911713739,-0.711,2.06646657,1,Low-Income Diversified,-1.3759026852667982,-0.5165072143981332
ZWE,Zimbabwe,2000,0.5524004517601404,0.0,0.0,0.30296360158866503,-0.481,2.068792343,1,Low-Income Diversified,-0.774137703779593,-0.3480042976536851
ALB,Albania,2001,0.0,0.0,0.0,0.0022024494333920622,-0.159,2.815089703,2,Advanced Economies,0.31573266972628794,-0.18844513285135575
